player,team,stat,dk_line,matchup,game_time,dk_odds,dk_implied_prob,dk_implied_under_prob,caesars_threshold,threshold_diff,caesars_over_prob,caesars_under_prob,caesars_over_odds,caesars_under_odds,over_value,under_value,over_value_category,under_value_category,best_value_side
Angel Reese,CHI,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,500,0.1667,0.8333,20,0.5,0.0406,0.9594,2363,-2363,-0.1261,0.1261,No Value,High Value Under,High Value Under
Angel Reese,CHI,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1900,0.05,0.95,25,0.5,0.0085,0.9915,11665,-11665,-0.0415,0.0415,No Value,No Value,No Value
Angel Reese,CHI,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-900,0.9,0.1,7,0.5,0.9013,0.0987,-913,913,0.0013,-0.0013,No Value,No Value,No Value
Angel Reese,CHI,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-475,0.8261,0.1739,8,0.5,0.81,0.19,-426,426,-0.0161,0.0161,No Value,No Value,No Value
Angel Reese,CHI,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-275,0.7333,0.2667,9,0.5,0.6798,0.3202,-212,212,-0.0535,0.0535,No Value,Medium Value Under,Medium Value Under
Angel Reese,CHI,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-170,0.6296,0.3704,10,0.5,0.5356,0.4644,-115,115,-0.094,0.094,No Value,Medium Value Under,Medium Value Under
Angel Reese,CHI,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-105,0.5122,0.4878,11,0.5,0.3959,0.6041,153,-153,-0.1163,0.1163,No Value,High Value Under,High Value Under
Angel Reese,CHI,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,145,0.4082,0.5918,12,0.5,0.2655,0.7345,277,-277,-0.1427,0.1427,No Value,High Value Under,High Value Under
Angel Reese,CHI,Rebounds,12.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,215,0.3175,0.6825,13,0.5,0.1704,0.8296,487,-487,-0.1471,0.1471,No Value,High Value Under,High Value Under
Angel Reese,CHI,Rebounds,13.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,320,0.2381,0.7619,14,0.5,0.1004,0.8996,896,-896,-0.1377,0.1377,No Value,High Value Under,High Value Under
Angel Reese,CHI,Rebounds,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,475,0.1739,0.8261,15,0.5,0.0606,0.9394,1550,-1550,-0.1133,0.1133,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1200,0.9231,0.0769,8,0.5,0.9649,0.0351,-2749,2749,0.0418,-0.0418,No Value,No Value,No Value
Kiki Iriafen,WAS,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-210,0.6774,0.3226,12,0.5,0.9188,0.0812,-1132,1132, 0.24 ,-0.2414,High Value Over,No Value,High Value Over
A'ja Wilson,LVA,Rebounds,11.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,-140,0.5833,0.4167,12,0.5,0.8942,0.1058,-845,845, 0.31 ,-0.3109,High Value Over,No Value,High Value Over
Emma Meesseman,NYL,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-130,0.5652,0.4348,15,0.5,0.5239,0.4761,-110,110,-0.0413,0.0413,No Value,No Value,No Value
Emma Meesseman,NYL,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,170,0.3704,0.6296,18,0.5,0.2439,0.7561,310,-310,-0.1265,0.1265,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,275,0.2667,0.7333,20,0.5,0.1306,0.8694,666,-666,-0.1361,0.1361,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,900,0.1,0.9,25,0.5,0.0265,0.9735,3674,-3674,-0.0735,0.0735,No Value,Medium Value Under,Medium Value Under
Emma Meesseman,NYL,Points,29.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,3000,0.0323,0.9677,30,0.5,0.0057,0.9943,17444,-17444,-0.0266,0.0266,No Value,No Value,No Value
Emma Meesseman,NYL,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1800,0.9474,0.0526,3,0.5,0.9296,0.0704,-1320,1320,-0.0178,0.0178,No Value,No Value,No Value
Emma Meesseman,NYL,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-575,0.8519,0.1481,4,0.5,0.8171,0.1829,-447,447,-0.0348,0.0348,No Value,No Value,No Value
Emma Meesseman,NYL,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-255,0.7183,0.2817,5,0.5,0.6294,0.3706,-170,170,-0.0889,0.0889,No Value,Medium Value Under,Medium Value Under
Emma Meesseman,NYL,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-130,0.5652,0.4348,6,0.5,0.4458,0.5542,124,-124,-0.1194,0.1194,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,140,0.4167,0.5833,7,0.5,0.2704,0.7296,270,-270,-0.1463,0.1463,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,250,0.2857,0.7143,8,0.5,0.1372,0.8628,629,-629,-0.1485,0.1485,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,450,0.1818,0.8182,9,0.5,0.0598,0.9402,1572,-1572,-0.122,0.122,No Value,High Value Under,High Value Under
Emma Meesseman,NYL,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,800,0.1111,0.8889,10,0.5,0.0345,0.9655,2799,-2799,-0.0766,0.0766,No Value,Medium Value Under,Medium Value Under
Emma Meesseman,NYL,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1400,0.0667,0.9333,11,0.5,0.0211,0.9789,4639,-4639,-0.0456,0.0456,No Value,No Value,No Value
Emma Meesseman,NYL,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2800,0.0345,0.9655,12,0.5,0.0124,0.9876,7965,-7965,-0.0221,0.0221,No Value,No Value,No Value
Kamilla Cardoso,CHI,Points,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1400,0.9333,0.0667,6,0.5,0.9104,0.0896,-1016,1016,-0.0229,0.0229,No Value,No Value,No Value
Kamilla Cardoso,CHI,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-525,0.84,0.16,8,0.5,0.7845,0.2155,-364,364,-0.0555,0.0555,No Value,Medium Value Under,Medium Value Under
Kamilla Cardoso,CHI,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-260,0.7222,0.2778,10,0.5,0.6198,0.3802,-163,163,-0.1024,0.1024,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-140,0.5833,0.4167,12,0.5,0.4458,0.5542,124,-124,-0.1375,0.1375,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,12.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-105,0.5122,0.4878,13,0.5,0.3573,0.6427,180,-180,-0.1549,0.1549,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,160,0.3846,0.6154,15,0.5,0.2084,0.7916,380,-380,-0.1762,0.1762,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,370,0.2128,0.7872,18,0.5,0.0776,0.9224,1189,-1189,-0.1352,0.1352,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,600,0.1429,0.8571,20,0.5,0.0412,0.9588,2327,-2327,-0.1017,0.1017,No Value,High Value Under,High Value Under
Kamilla Cardoso,CHI,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2200,0.0435,0.9565,25,0.5,0.0135,0.9865,7307,-7307,-0.03,0.03,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-800,0.8889,0.1111,5,0.5,0.9302,0.0698,-1333,1333,0.0413,-0.0413,No Value,No Value,No Value
Ariel Atkins,CHI,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,125,0.4444,0.5556,4,0.5,0.6283,0.3717,-169,169, 0.18 ,-0.1839,High Value Over,No Value,High Value Over
Jewell Loyd,LVA,3-Pointers,3.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,500,0.1667,0.8333,4,0.5,0.3471,0.6529,188,-188, 0.18 ,-0.1804,High Value Over,No Value,High Value Over
A'ja Wilson,LVA,Points,17.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,-500,0.8333,0.1667,18,0.5,0.8868,0.1132,-783,783, 0.05 ,-0.0535,Medium Value Over,No Value,Medium Value Over
Ariel Atkins,CHI,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,280,0.2632,0.7368,5,0.5,0.4386,0.5614,128,-128, 0.18 ,-0.1754,High Value Over,No Value,High Value Over
Kamilla Cardoso,CHI,Rebounds,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,220,0.3125,0.6875,10,0.5,0.3386,0.6614,195,-195,0.0261,-0.0261,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,10.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,360,0.2174,0.7826,11,0.5,0.2256,0.7744,343,-343,0.0082,-0.0082,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,600,0.1429,0.8571,12,0.5,0.1405,0.8595,612,-612,-0.0024,0.0024,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,12.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,950,0.0952,0.9048,13,0.5,0.0792,0.9208,1163,-1163,-0.016,0.016,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,13.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1600,0.0588,0.9412,14,0.5,0.0508,0.9492,1869,-1869,-0.008,0.008,No Value,No Value,No Value
Kamilla Cardoso,CHI,Rebounds,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2800,0.0345,0.9655,15,0.5,0.0372,0.9628,2588,-2588,0.0027,-0.0027,No Value,No Value,No Value
Leonie Fiebich,NYL,Points,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-450,0.8182,0.1818,6,0.5,0.6264,0.3736,-168,168,-0.1918,0.1918,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-200,0.6667,0.3333,8,0.5,0.4682,0.5318,114,-114,-0.1985,0.1985,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-105,0.5122,0.4878,10,0.5,0.3162,0.6838,216,-216,-0.196,0.196,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,175,0.3636,0.6364,12,0.5,0.1721,0.8279,481,-481,-0.1915,0.1915,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,425,0.1905,0.8095,15,0.5,0.0596,0.9404,1578,-1578,-0.1309,0.1309,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1000,0.0909,0.9091,18,0.5,0.0295,0.9705,3290,-3290,-0.0614,0.0614,No Value,Medium Value Under,Medium Value Under
Leonie Fiebich,NYL,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1700,0.0556,0.9444,20,0.5,0.0183,0.9817,5364,-5364,-0.0373,0.0373,No Value,No Value,No Value
Leonie Fiebich,NYL,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-285,0.7403,0.2597,3,0.5,0.6185,0.3815,-162,162,-0.1218,0.1218,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-120,0.5455,0.4545,4,0.5,0.4378,0.5622,128,-128,-0.1077,0.1077,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,180,0.3571,0.6429,5,0.5,0.2577,0.7423,288,-288,-0.0994,0.0994,No Value,Medium Value Under,Medium Value Under
Leonie Fiebich,NYL,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,370,0.2128,0.7872,6,0.5,0.1171,0.8829,754,-754,-0.0957,0.0957,No Value,Medium Value Under,Medium Value Under
Leonie Fiebich,NYL,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,750,0.1176,0.8824,7,0.5,0.0545,0.9455,1735,-1735,-0.0631,0.0631,No Value,Medium Value Under,Medium Value Under
Leonie Fiebich,NYL,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1600,0.0588,0.9412,8,0.5,0.0345,0.9655,2799,-2799,-0.0243,0.0243,No Value,No Value,No Value
Leonie Fiebich,NYL,3-Pointers,0.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-400,0.8,0.2,1,0.5,0.4718,0.5282,112,-112,-0.3282,0.3282,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,3-Pointers,1.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,110,0.4762,0.5238,2,0.5,0.1185,0.8815,744,-744,-0.3577,0.3577,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,3-Pointers,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,340,0.2273,0.7727,3,0.5,0.0257,0.9743,3791,-3791,-0.2016,0.2016,No Value,High Value Under,High Value Under
Leonie Fiebich,NYL,3-Pointers,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1000,0.0909,0.9091,4,0.5,0.0045,0.9955,22122,-22122,-0.0864,0.0864,No Value,Medium Value Under,Medium Value Under
Sug Sutton,WAS,Assists,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-650,0.8667,0.1333,3,0.5,0.8839,0.1161,-761,761,0.0172,-0.0172,No Value,No Value,No Value
Sug Sutton,WAS,Assists,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-255,0.7183,0.2817,4,0.5,0.719,0.281,-256,256,0.0007,-0.0007,No Value,No Value,No Value
Sug Sutton,WAS,Assists,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-120,0.5455,0.4545,5,0.5,0.5223,0.4777,-109,109,-0.0232,0.0232,No Value,No Value,No Value
Sug Sutton,WAS,Assists,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,175,0.3636,0.6364,6,0.5,0.3344,0.6656,199,-199,-0.0292,0.0292,No Value,No Value,No Value
Sug Sutton,WAS,Assists,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,340,0.2273,0.7727,7,0.5,0.1843,0.8157,443,-443,-0.043,0.043,No Value,No Value,No Value
Sug Sutton,WAS,Assists,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,600,0.1429,0.8571,8,0.5,0.091,0.909,999,-999,-0.0519,0.0519,No Value,Medium Value Under,Medium Value Under
Sug Sutton,WAS,Assists,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1200,0.0769,0.9231,9,0.5,0.0472,0.9528,2019,-2019,-0.0297,0.0297,No Value,No Value,No Value
Sug Sutton,WAS,Assists,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2500,0.0385,0.9615,10,0.5,0.0319,0.9681,3035,-3035,-0.0066,0.0066,No Value,No Value,No Value
Marina Mabrey,CON,Assists,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-330,0.7674,0.2326,3,0.5,0.6993,0.3007,-233,233,-0.0681,0.0681,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Assists,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-135,0.5745,0.4255,4,0.5,0.5014,0.4986,-101,101,-0.0731,0.0731,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Assists,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,170,0.3704,0.6296,5,0.5,0.3017,0.6983,231,-231,-0.0687,0.0687,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Assists,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,350,0.2222,0.7778,6,0.5,0.1197,0.8803,735,-735,-0.1025,0.1025,No Value,High Value Under,High Value Under
Marina Mabrey,CON,Assists,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,700,0.125,0.875,7,0.5,0.0479,0.9521,1988,-1988,-0.0771,0.0771,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Assists,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1500,0.0625,0.9375,8,0.5,0.0246,0.9754,3965,-3965,-0.0379,0.0379,No Value,No Value,No Value
Marina Mabrey,CON,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1100,0.9167,0.0833,8,0.5,0.8763,0.1237,-708,708,-0.0404,0.0404,No Value,No Value,No Value
Marina Mabrey,CON,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-525,0.84,0.16,10,0.5,0.7702,0.2298,-335,335,-0.0698,0.0698,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Points,11.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-285,0.7403,0.2597,12,0.5,0.6643,0.3357,-198,198,-0.076,0.076,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-125,0.5556,0.4444,15,0.5,0.502,0.498,-101,101,-0.0536,0.0536,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,170,0.3704,0.6296,18,0.5,0.3347,0.6653,199,-199,-0.0357,0.0357,No Value,No Value,No Value
Marina Mabrey,CON,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,275,0.2667,0.7333,20,0.5,0.2276,0.7724,339,-339,-0.0391,0.0391,No Value,No Value,No Value
Marina Mabrey,CON,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,850,0.1053,0.8947,25,0.5,0.0612,0.9388,1534,-1534,-0.0441,0.0441,No Value,No Value,No Value
Marina Mabrey,CON,Points,29.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2800,0.0345,0.9655,30,0.5,0.0243,0.9757,4015,-4015,-0.0102,0.0102,No Value,No Value,No Value
Marina Mabrey,CON,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-450,0.8182,0.1818,3,0.5,0.7241,0.2759,-262,262,-0.0941,0.0941,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-190,0.6552,0.3448,4,0.5,0.5196,0.4804,-108,108,-0.1356,0.1356,No Value,High Value Under,High Value Under
Marina Mabrey,CON,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,110,0.4762,0.5238,5,0.5,0.316,0.684,216,-216,-0.1602,0.1602,No Value,High Value Under,High Value Under
Marina Mabrey,CON,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,220,0.3125,0.6875,6,0.5,0.1373,0.8627,628,-628,-0.1752,0.1752,No Value,High Value Under,High Value Under
Marina Mabrey,CON,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,425,0.1905,0.8095,7,0.5,0.0527,0.9473,1798,-1798,-0.1378,0.1378,No Value,High Value Under,High Value Under
Marina Mabrey,CON,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,850,0.1053,0.8947,8,0.5,0.0276,0.9724,3523,-3523,-0.0777,0.0777,No Value,Medium Value Under,Medium Value Under
Marina Mabrey,CON,Rebounds,8.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1700,0.0556,0.9444,9,0.5,0.0118,0.9882,8375,-8375,-0.0438,0.0438,No Value,No Value,No Value
Marina Mabrey,CON,3-Pointers,0.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-750,0.8824,0.1176,1,0.5,0.6443,0.3557,-181,181,-0.2381,0.2381,No Value,High Value Under,High Value Under
Marina Mabrey,CON,3-Pointers,1.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-160,0.6154,0.3846,2,0.5,0.3799,0.6201,163,-163,-0.2355,0.2355,No Value,High Value Under,High Value Under
Marina Mabrey,CON,3-Pointers,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,185,0.3509,0.6491,3,0.5,0.1256,0.8744,696,-696,-0.2253,0.2253,No Value,High Value Under,High Value Under
Marina Mabrey,CON,3-Pointers,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,475,0.1739,0.8261,4,0.5,0.037,0.963,2603,-2603,-0.1369,0.1369,No Value,High Value Under,High Value Under
Marina Mabrey,CON,3-Pointers,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1300,0.0714,0.9286,5,0.5,0.0128,0.9872,7713,-7713,-0.0586,0.0586,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,Assists,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-175,0.6364,0.3636,3,0.5,0.551,0.449,-123,123,-0.0854,0.0854,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,Assists,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,135,0.4255,0.5745,4,0.5,0.2995,0.7005,234,-234,-0.126,0.126,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Assists,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,310,0.2439,0.7561,5,0.5,0.0961,0.9039,941,-941,-0.1478,0.1478,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Assists,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,650,0.1333,0.8667,6,0.5,0.0373,0.9627,2581,-2581,-0.096,0.096,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,Assists,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1500,0.0625,0.9375,7,0.5,0.0143,0.9857,6893,-6893,-0.0482,0.0482,No Value,No Value,No Value
Sonia Citron,WAS,Points,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-1800,0.9474,0.0526,8,0.5,0.9533,0.0467,-2041,2041,0.0059,-0.0059,No Value,No Value,No Value
Sonia Citron,WAS,Points,9.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-750,0.8824,0.1176,10,0.5,0.9291,0.0709,-1310,1310,0.0467,-0.0467,No Value,No Value,No Value
Alyssa Thomas,PHX,Points,17.5,2025-08-22T02:00:00Z,2025-08-22T02:00:00Z,175,0.3636,0.6364,18,0.5,0.5344,0.4656,-115,115, 0.17 ,-0.1708,High Value Over,No Value,High Value Over
Sonia Citron,WAS,Points,14.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-170,0.6296,0.3704,15,0.5,0.6672,0.3328,-200,200,0.0376,-0.0376,No Value,No Value,No Value
Sonia Citron,WAS,Points,16.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-105,0.5122,0.4878,17,0.5,0.5332,0.4668,-114,114,0.021,-0.021,No Value,No Value,No Value
Sonia Citron,WAS,Points,17.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,120,0.4545,0.5455,18,0.5,0.4667,0.5333,114,-114,0.0122,-0.0122,No Value,No Value,No Value
Sonia Citron,WAS,Points,19.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,190,0.3448,0.6552,20,0.5,0.3312,0.6688,202,-202,-0.0136,0.0136,No Value,No Value,No Value
Sonia Citron,WAS,Points,24.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,600,0.1429,0.8571,25,0.5,0.0849,0.9151,1078,-1078,-0.058,0.058,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,Points,29.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1900,0.05,0.95,30,0.5,0.0264,0.9736,3688,-3688,-0.0236,0.0236,No Value,No Value,No Value
Sonia Citron,WAS,Rebounds,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-220,0.6875,0.3125,3,0.5,0.4437,0.5563,125,-125,-0.2438,0.2438,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Rebounds,3.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,110,0.4762,0.5238,4,0.5,0.2735,0.7265,266,-266,-0.2027,0.2027,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Rebounds,4.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,245,0.2899,0.7101,5,0.5,0.1224,0.8776,717,-717,-0.1675,0.1675,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Rebounds,5.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,500,0.1667,0.8333,6,0.5,0.0557,0.9443,1695,-1695,-0.111,0.111,No Value,High Value Under,High Value Under
Sonia Citron,WAS,Rebounds,6.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,1100,0.0833,0.9167,7,0.5,0.0321,0.9679,3015,-3015,-0.0512,0.0512,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,Rebounds,7.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,2200,0.0435,0.9565,8,0.5,0.0166,0.9834,5924,-5924,-0.0269,0.0269,No Value,No Value,No Value
Sonia Citron,WAS,3-Pointers,0.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-900,0.9,0.1,1,0.5,0.8789,0.1211,-726,726,-0.0211,0.0211,No Value,No Value,No Value
Sonia Citron,WAS,3-Pointers,1.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,-185,0.6491,0.3509,2,0.5,0.5972,0.4028,-148,148,-0.0519,0.0519,No Value,Medium Value Under,Medium Value Under
Sonia Citron,WAS,3-Pointers,2.5,2025-08-21T23:00:00Z,2025-08-21T23:00:00Z,160,0.3846,0.6154,3,0.5,0.3199,0.6801,213,-213,-0.0647,0.0647,No Value,Medium Value Under,Medium Value Under
