player,team,stat,dk_line,matchup,game_time,dk_odds,dk_implied_prob,dk_implied_under_prob,caesars_threshold,threshold_diff,caesars_over_prob,caesars_under_prob,caesars_over_odds,caesars_under_odds,over_value,under_value,over_value_category,under_value_category,best_value_side
Ezi Magbegor,SEA,Rebounds,10.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1200,0.0769,0.9231,11,0.5,0.0375,0.9625,2567,-2567,-0.0394,0.0394,No Value,No Value,No Value
Ezi Magbegor,SEA,Rebounds,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2200,0.0435,0.9565,12,0.5,0.0242,0.9758,4032,-4032,-0.0193,0.0193,No Value,No Value,No Value
Courtney Williams,MIN,Assists,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-650,0.8667,0.1333,4,0.5,0.8854,0.1146,-773,773,0.0187,-0.0187,No Value,No Value,No Value
Courtney Williams,MIN,Assists,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-280,0.7368,0.2632,5,0.5,0.742,0.258,-288,288,0.0052,-0.0052,No Value,No Value,No Value
Courtney Williams,MIN,Assists,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-145,0.5918,0.4082,6,0.5,0.5845,0.4155,-141,141,-0.0073,0.0073,No Value,No Value,No Value
Courtney Williams,MIN,Assists,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,130,0.4348,0.5652,7,0.5,0.422,0.578,137,-137,-0.0128,0.0128,No Value,No Value,No Value
Courtney Williams,MIN,Assists,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,240,0.2941,0.7059,8,0.5,0.2726,0.7274,267,-267,-0.0215,0.0215,No Value,No Value,No Value
Courtney Williams,MIN,Assists,8.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,425,0.1905,0.8095,9,0.5,0.1444,0.8556,593,-593,-0.0461,0.0461,No Value,No Value,No Value
Courtney Williams,MIN,Assists,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,800,0.1111,0.8889,10,0.5,0.0701,0.9299,1327,-1327,-0.041,0.041,No Value,No Value,No Value
Courtney Williams,MIN,Assists,10.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1200,0.0769,0.9231,11,0.5,0.0406,0.9594,2363,-2363,-0.0363,0.0363,No Value,No Value,No Value
Courtney Williams,MIN,Assists,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2200,0.0435,0.9565,12,0.5,0.0252,0.9748,3868,-3868,-0.0183,0.0183,No Value,No Value,No Value
Courtney Williams,MIN,Points,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-900,0.9,0.1,8,0.5,0.9136,0.0864,-1057,1057,0.0136,-0.0136,No Value,No Value,No Value
Courtney Williams,MIN,Points,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-390,0.7959,0.2041,10,0.5,0.8069,0.1931,-418,418,0.011,-0.011,No Value,No Value,No Value
Courtney Williams,MIN,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-210,0.6774,0.3226,12,0.5,0.6766,0.3234,-209,209,-0.0008,0.0008,No Value,No Value,No Value
Courtney Williams,MIN,Points,13.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-115,0.5349,0.4651,14,0.5,0.5522,0.4478,-123,123,0.0173,-0.0173,No Value,No Value,No Value
Courtney Williams,MIN,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,110,0.4762,0.5238,15,0.5,0.4883,0.5117,105,-105,0.0121,-0.0121,No Value,No Value,No Value
Courtney Williams,MIN,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,245,0.2899,0.7101,18,0.5,0.3016,0.6984,232,-232,0.0117,-0.0117,No Value,No Value,No Value
Courtney Williams,MIN,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,400,0.2,0.8,20,0.5,0.1874,0.8126,434,-434,-0.0126,0.0126,No Value,No Value,No Value
Courtney Williams,MIN,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1200,0.0769,0.9231,25,0.5,0.0475,0.9525,2005,-2005,-0.0294,0.0294,No Value,No Value,No Value
Courtney Williams,MIN,Rebounds,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-900,0.9,0.1,3,0.5,0.6942,0.3058,-227,227,-0.2058,0.2058,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-310,0.7561,0.2439,4,0.5,0.5395,0.4605,-117,117,-0.2166,0.2166,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-145,0.5918,0.4082,5,0.5,0.3833,0.6167,161,-161,-0.2085,0.2085,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,135,0.4255,0.5745,6,0.5,0.225,0.775,344,-344,-0.2005,0.2005,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,245,0.2899,0.7101,7,0.5,0.1052,0.8948,851,-851,-0.1847,0.1847,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,450,0.1818,0.8182,8,0.5,0.0512,0.9488,1853,-1853,-0.1306,0.1306,No Value,High Value Under,High Value Under
Courtney Williams,MIN,Rebounds,8.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,800,0.1111,0.8889,9,0.5,0.0336,0.9664,2876,-2876,-0.0775,0.0775,No Value,Medium Value Under,Medium Value Under
Courtney Williams,MIN,Rebounds,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1500,0.0625,0.9375,10,0.5,0.0184,0.9816,5335,-5335,-0.0441,0.0441,No Value,No Value,No Value
Courtney Williams,MIN,Rebounds,10.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2200,0.0435,0.9565,11,0.5,0.0097,0.9903,10209,-10209,-0.0338,0.0338,No Value,No Value,No Value
Courtney Williams,MIN,3-Pointers,0.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-260,0.7222,0.2778,1,0.5,0.4983,0.5017,101,-101,-0.2239,0.2239,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,1.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,165,0.3774,0.6226,2,0.5,0.1567,0.8433,538,-538,-0.2207,0.2207,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,550,0.1538,0.8462,3,0.5,0.0356,0.9644,2709,-2709,-0.1182,0.1182,No Value,High Value Under,High Value Under
Courtney Williams,MIN,3-Pointers,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1600,0.0588,0.9412,4,0.5,0.0053,0.9947,18768,-18768,-0.0535,0.0535,No Value,Medium Value Under,Medium Value Under
Odyssey Sims,IND,Assists,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-900,0.9,0.1,3,0.5,0.4236,0.5764,136,-136,-0.4764,0.4764,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-350,0.7778,0.2222,4,0.5,0.3139,0.6861,219,-219,-0.4639,0.4639,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-160,0.6154,0.3846,5,0.5,0.2136,0.7864,368,-368,-0.4018,0.4018,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,120,0.4545,0.5455,6,0.5,0.1382,0.8618,624,-624,-0.3163,0.3163,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,235,0.2985,0.7015,7,0.5,0.0868,0.9132,1052,-1052,-0.2117,0.2117,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,450,0.1818,0.8182,8,0.5,0.0577,0.9423,1633,-1633,-0.1241,0.1241,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Assists,8.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,850,0.1053,0.8947,9,0.5,0.0412,0.9588,2327,-2327,-0.0641,0.0641,No Value,Medium Value Under,Medium Value Under
Odyssey Sims,IND,Assists,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1400,0.0667,0.9333,10,0.5,0.0318,0.9682,3045,-3045,-0.0349,0.0349,No Value,No Value,No Value
Odyssey Sims,IND,Points,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1200,0.9231,0.0769,6,0.5,0.6695,0.3305,-203,203,-0.2536,0.2536,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-450,0.8182,0.1818,8,0.5,0.5377,0.4623,-116,116,-0.2805,0.2805,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-215,0.6825,0.3175,10,0.5,0.4032,0.5968,148,-148,-0.2793,0.2793,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-115,0.5349,0.4651,12,0.5,0.2808,0.7192,256,-256,-0.2541,0.2541,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,200,0.3333,0.6667,15,0.5,0.1502,0.8498,566,-566,-0.1831,0.1831,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,450,0.1818,0.8182,18,0.5,0.0753,0.9247,1228,-1228,-0.1065,0.1065,No Value,High Value Under,High Value Under
Odyssey Sims,IND,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,800,0.1111,0.8889,20,0.5,0.0464,0.9536,2055,-2055,-0.0647,0.0647,No Value,Medium Value Under,Medium Value Under
Odyssey Sims,IND,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2500,0.0385,0.9615,25,0.5,0.0222,0.9778,4405,-4405,-0.0163,0.0163,No Value,No Value,No Value
Kelsey Mitchell,IND,Assists,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-900,0.9,0.1,3,0.5,0.4852,0.5148,106,-106,-0.4148,0.4148,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-320,0.7619,0.2381,4,0.5,0.2846,0.7154,251,-251,-0.4773,0.4773,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-145,0.5918,0.4082,5,0.5,0.1045,0.8955,857,-857,-0.4873,0.4873,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,135,0.4255,0.5745,6,0.5,0.0455,0.9545,2098,-2098,-0.38,0.38,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,270,0.2703,0.7297,7,0.5,0.0195,0.9805,5028,-5028,-0.2508,0.2508,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,500,0.1667,0.8333,8,0.5,0.007,0.993,14186,-14186,-0.1597,0.1597,No Value,High Value Under,High Value Under
Kelsey Mitchell,IND,Assists,8.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,950,0.0952,0.9048,9,0.5,0.0022,0.9978,45355,-45355,-0.093,0.093,No Value,Medium Value Under,Medium Value Under
Kelsey Mitchell,IND,Assists,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1600,0.0588,0.9412,10,0.5,0.0011,0.9989,90809,-90809,-0.0577,0.0577,No Value,Medium Value Under,Medium Value Under
Kelsey Mitchell,IND,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1400,0.9333,0.0667,12,0.5,0.956,0.044,-2173,2173,0.0227,-0.0227,No Value,No Value,No Value
Kelsey Mitchell,IND,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-525,0.84,0.16,15,0.5,0.914,0.086,-1063,1063,0.074,-0.074,Medium Value Over,No Value,Medium Value Over
Kelsey Mitchell,IND,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-240,0.7059,0.2941,18,0.5,0.7804,0.2196,-355,355,0.0745,-0.0745,Medium Value Over,No Value,Medium Value Over
Kelsey Mitchell,IND,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-150,0.6,0.4,20,0.5,0.656,0.344,-191,191,0.056,-0.056,Medium Value Over,No Value,Medium Value Over
Kelsey Mitchell,IND,Points,20.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-120,0.5455,0.4545,21,0.5,0.5964,0.4036,-148,148,0.0509,-0.0509,Medium Value Over,No Value,Medium Value Over
Kelsey Mitchell,IND,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,185,0.3509,0.6491,25,0.5,0.3484,0.6516,187,-187,-0.0025,0.0025,No Value,No Value,No Value
Kelsey Mitchell,IND,Points,29.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,500,0.1667,0.8333,30,0.5,0.1012,0.8988,888,-888,-0.0655,0.0655,No Value,Medium Value Under,Medium Value Under
Kelsey Mitchell,IND,3-Pointers,1.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-350,0.7778,0.2222,2,0.5,0.9486,0.0514,-1846,1846,0.1708,-0.1708,High Value Over,No Value,High Value Over
Kelsey Mitchell,IND,3-Pointers,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-120,0.5455,0.4545,3,0.5,0.8515,0.1485,-573,573,0.306,-0.306,High Value Over,No Value,High Value Over
Kelsey Mitchell,IND,3-Pointers,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,215,0.3175,0.6825,4,0.5,0.6094,0.3906,-156,156,0.2919,-0.2919,High Value Over,No Value,High Value Over
Kelsey Mitchell,IND,3-Pointers,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,500,0.1667,0.8333,5,0.5,0.377,0.623,165,-165,0.2103,-0.2103,High Value Over,No Value,High Value Over
Kayla McBride,MIN,Assists,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-240,0.7059,0.2941,3,0.5,0.6454,0.3546,-182,182,-0.0605,0.0605,No Value,Medium Value Under,Medium Value Under
Kayla McBride,MIN,Assists,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,100,0.5,0.5,4,0.5,0.4058,0.5942,146,-146,-0.0942,0.0942,No Value,Medium Value Under,Medium Value Under
Kayla McBride,MIN,Assists,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,225,0.3077,0.6923,5,0.5,0.1758,0.8242,469,-469,-0.1319,0.1319,No Value,High Value Under,High Value Under
Kayla McBride,MIN,Assists,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,475,0.1739,0.8261,6,0.5,0.0561,0.9439,1683,-1683,-0.1178,0.1178,No Value,High Value Under,High Value Under
Kayla McBride,MIN,Assists,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1000,0.0909,0.9091,7,0.5,0.028,0.972,3471,-3471,-0.0629,0.0629,No Value,Medium Value Under,Medium Value Under
Kayla McBride,MIN,Assists,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2000,0.0476,0.9524,8,0.5,0.012,0.988,8233,-8233,-0.0356,0.0356,No Value,No Value,No Value
Kayla McBride,MIN,Points,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-2500,0.9615,0.0385,6,0.5,0.9491,0.0509,-1865,1865,-0.0124,0.0124,No Value,No Value,No Value
Kayla McBride,MIN,Points,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1000,0.9091,0.0909,8,0.5,0.9207,0.0793,-1161,1161,0.0116,-0.0116,No Value,No Value,No Value
Kayla McBride,MIN,Points,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-450,0.8182,0.1818,10,0.5,0.833,0.167,-499,499,0.0148,-0.0148,No Value,No Value,No Value
Kayla McBride,MIN,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-230,0.697,0.303,12,0.5,0.7044,0.2956,-238,238,0.0074,-0.0074,No Value,No Value,No Value
Kayla McBride,MIN,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-105,0.5122,0.4878,15,0.5,0.5035,0.4965,-101,101,-0.0087,0.0087,No Value,No Value,No Value
Kayla McBride,MIN,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,195,0.339,0.661,18,0.5,0.2935,0.7065,241,-241,-0.0455,0.0455,No Value,No Value,No Value
Kayla McBride,MIN,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,310,0.2439,0.7561,20,0.5,0.1717,0.8283,482,-482,-0.0722,0.0722,No Value,Medium Value Under,Medium Value Under
Kayla McBride,MIN,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1000,0.0909,0.9091,25,0.5,0.0412,0.9588,2327,-2327,-0.0497,0.0497,No Value,No Value,No Value
Kayla McBride,MIN,Points,29.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2500,0.0385,0.9615,30,0.5,0.0138,0.9862,7146,-7146,-0.0247,0.0247,No Value,No Value,No Value
Kayla McBride,MIN,3-Pointers,0.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1400,0.9333,0.0667,1,0.5,0.7891,0.2109,-374,374,-0.1442,0.1442,No Value,High Value Under,High Value Under
Kayla McBride,MIN,3-Pointers,1.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-260,0.7222,0.2778,2,0.5,0.5454,0.4546,-120,120,-0.1768,0.1768,No Value,High Value Under,High Value Under
Kayla McBride,MIN,3-Pointers,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,110,0.4762,0.5238,3,0.5,0.3093,0.6907,223,-223,-0.1669,0.1669,No Value,High Value Under,High Value Under
Kayla McBride,MIN,3-Pointers,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,285,0.2597,0.7403,4,0.5,0.1041,0.8959,861,-861,-0.1556,0.1556,No Value,High Value Under,High Value Under
Kayla McBride,MIN,3-Pointers,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,650,0.1333,0.8667,5,0.5,0.0411,0.9589,2333,-2333,-0.0922,0.0922,No Value,Medium Value Under,Medium Value Under
Napheesa Collier,MIN,Assists,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-185,0.6491,0.3509,3,0.5,0.3897,0.6103,157,-157,-0.2594,0.2594,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Assists,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,135,0.4255,0.5745,4,0.5,0.1223,0.8777,718,-718,-0.3032,0.3032,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Assists,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,295,0.2532,0.7468,5,0.5,0.0358,0.9642,2693,-2693,-0.2174,0.2174,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Assists,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,600,0.1429,0.8571,6,0.5,0.0145,0.9855,6797,-6797,-0.1284,0.1284,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Assists,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1300,0.0714,0.9286,7,0.5,0.0048,0.9952,20733,-20733,-0.0666,0.0666,No Value,Medium Value Under,Medium Value Under
Napheesa Collier,MIN,Points,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-2000,0.9524,0.0476,10,0.5,0.904,0.096,-942,942,-0.0484,0.0484,No Value,No Value,No Value
Napheesa Collier,MIN,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-900,0.9,0.1,12,0.5,0.7763,0.2237,-347,347,-0.1237,0.1237,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-330,0.7674,0.2326,15,0.5,0.4868,0.5132,105,-105,-0.2806,0.2806,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-150,0.6,0.4,18,0.5,0.2422,0.7578,313,-313,-0.3578,0.3578,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,18.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-115,0.5349,0.4651,19,0.5,0.1849,0.8151,441,-441,-0.35,0.35,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,105,0.4878,0.5122,20,0.5,0.1339,0.8661,647,-647,-0.3539,0.3539,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,330,0.2326,0.7674,25,0.5,0.0335,0.9665,2885,-2885,-0.1991,0.1991,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Points,29.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,950,0.0952,0.9048,30,0.5,0.0113,0.9887,8750,-8750,-0.0839,0.0839,No Value,Medium Value Under,Medium Value Under
Napheesa Collier,MIN,Rebounds,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1400,0.9333,0.0667,4,0.5,0.5201,0.4799,-108,108,-0.4132,0.4132,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-525,0.84,0.16,5,0.5,0.2871,0.7129,248,-248,-0.5529,0.5529,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-250,0.7143,0.2857,6,0.5,0.1341,0.8659,646,-646,-0.5802,0.5802,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,6.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-135,0.5745,0.4255,7,0.5,0.0591,0.9409,1592,-1592,-0.5154,0.5154,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,130,0.4348,0.5652,8,0.5,0.0337,0.9663,2867,-2867,-0.4011,0.4011,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,8.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,225,0.3077,0.6923,9,0.5,0.0179,0.9821,5487,-5487,-0.2898,0.2898,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,380,0.2083,0.7917,10,0.5,0.0078,0.9922,12721,-12721,-0.2005,0.2005,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,10.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,600,0.1429,0.8571,11,0.5,0.0035,0.9965,28471,-28471,-0.1394,0.1394,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,Rebounds,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1000,0.0909,0.9091,12,0.5,0.0026,0.9974,38362,-38362,-0.0883,0.0883,No Value,Medium Value Under,Medium Value Under
Napheesa Collier,MIN,Rebounds,12.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1600,0.0588,0.9412,13,0.5,0.0013,0.9987,76823,-76823,-0.0575,0.0575,No Value,Medium Value Under,Medium Value Under
Napheesa Collier,MIN,3-Pointers,0.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-310,0.7561,0.2439,1,0.5,0.421,0.579,138,-138,-0.3351,0.3351,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,3-Pointers,1.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,150,0.4,0.6,2,0.5,0.038,0.962,2532,-2532,-0.362,0.362,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,3-Pointers,2.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,475,0.1739,0.8261,3,0.5,0.0043,0.9957,23156,-23156,-0.1696,0.1696,No Value,High Value Under,High Value Under
Napheesa Collier,MIN,3-Pointers,3.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1400,0.0667,0.9333,4,0.5,0.0006,0.9994,166567,-166567,-0.0661,0.0661,No Value,Medium Value Under,Medium Value Under
Aliyah Boston,IND,Points,7.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1100,0.9167,0.0833,8,0.5,0.8577,0.1423,-603,603,-0.059,0.059,No Value,Medium Value Under,Medium Value Under
Aliyah Boston,IND,Points,9.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-475,0.8261,0.1739,10,0.5,0.7023,0.2977,-236,236,-0.1238,0.1238,No Value,High Value Under,High Value Under
Aliyah Boston,IND,Points,11.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-245,0.7101,0.2899,12,0.5,0.5471,0.4529,-121,121,-0.163,0.163,No Value,High Value Under,High Value Under
Aliyah Boston,IND,Points,14.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-105,0.5122,0.4878,15,0.5,0.3149,0.6851,218,-218,-0.1973,0.1973,No Value,High Value Under,High Value Under
Aliyah Boston,IND,Points,17.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,195,0.339,0.661,18,0.5,0.1296,0.8704,672,-672,-0.2094,0.2094,No Value,High Value Under,High Value Under
Aliyah Boston,IND,Points,19.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,320,0.2381,0.7619,20,0.5,0.0648,0.9352,1443,-1443,-0.1733,0.1733,No Value,High Value Under,High Value Under
Aliyah Boston,IND,Points,24.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,1000,0.0909,0.9091,25,0.5,0.0198,0.9802,4951,-4951,-0.0711,0.0711,No Value,Medium Value Under,Medium Value Under
Aliyah Boston,IND,Points,29.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,2500,0.0385,0.9615,30,0.5,0.0051,0.9949,19508,-19508,-0.0334,0.0334,No Value,No Value,No Value
Aliyah Boston,IND,Rebounds,4.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-1400,0.9333,0.0667,5,0.5,0.9954,0.0046,-21639,21639,0.0621,-0.0621,Medium Value Over,No Value,Medium Value Over
Aliyah Boston,IND,Rebounds,5.5,2025-08-22T23:30:00Z,2025-08-22T23:30:00Z,-600,0.8571,0.1429,6,0.5,0.9883,0.0117,-8447,8447,0.1312,-0.1312,High Value Over,No Value,High Value Over
